beer_id;count;ngram
59380;16;bad
59380;10;decent
59380;20;good
59380;24;light
59380;8;moderate
59380;34;nice
59380;12;organic
59380;6;special
59380;6;weak
59387;9;nice
59404;6;frothy
59404;10;good
59404;22;hazy
59404;22;light
59404;12;nice
59404;10;straw
59437;10;hazy
59477;5;good
59477;29;hazy
59477;8;light
59477;7;nice
59477;5;special
59477;5;sweet
59481;7;hazy
59481;5;nice
59484;8;nice
59504;6;light
59504;11;nice
59504;6;sweet
59508;5;hazy
59516;6;draught
59516;5;hazy
59530;7;hazy
59530;7;light
59530;6;nice
59540;7;hazy
59571;6;nice
59572;6;nice
59580;16;abbey
59580;6;beautiful
59580;14;bready
59580;6;bright
59580;6;corked
59580;6;creamy
59580;6;decent
59580;12;floral
59580;6;frothy
59580;34;good
59580;22;great
59580;106;hazy
59580;38;light
59580;16;murky
59580;86;nice
59580;6;old
59580;6;orange
59580;6;rare
59580;8;rich
59580;6;sample
59580;12;san
59580;10;slight
59580;6;sma
59580;6;smooth
59580;8;sour
59580;6;strong
59580;6;subtle
59580;24;sweet
59580;6;table
59580;6;tasty
59580;10;thick
59580;6;top
59580;6;warm
59580;6;yellowish
59600;5;good
59600;17;hazy
59600;6;light
59649;10;draught
59649;8;frothy
59649;28;hazy
59649;8;light
59649;8;murky
59649;18;nice
59649;6;old
59649;6;rich
59649;6;sweet
59673;6;average
59673;8;bad
59673;6;bright
59673;10;draught
59673;6;fizzy
59673;12;good
59673;6;great
59673;24;light
59673;10;local
59673;14;nice
59673;10;old
59673;6;straw
59673;8;sweet
59673;6;weak
59676;8;bad
59676;8;draught
59676;6;fresh
59676;12;funny
59676;8;good
59676;10;great
59676;42;hazy
59676;6;hoppy
59676;30;light
59676;6;mild
59676;8;murky
59676;16;new
59676;32;nice
59676;12;nyc
59676;6;sour
59676;6;standard
59676;8;sweet
59676;6;tempo
59676;6;weird
59679;5;cardinal
59679;5;draught
59679;5;old
59679;5;unclear
59680;7;spontaneous
59715;5;best
59715;8;draught
59715;8;frothy
59715;10;good
59715;13;grand
59715;5;great
59715;7;hazy
59715;5;light
59715;28;nice
59715;8;rich
59715;11;strong
59715;17;sweet
59715;5;tan
59720;5;grand
59720;11;hazy
59783;5;hazy
59797;6;good
59797;12;light
59812;6;light
59812;8;third
59818;8;hazy
59821;5;floral
59821;8;nice
59834;10;hazy
59834;11;nice
59834;5;unclear
59860;5;draught
59860;5;hazy
59860;5;old
59860;8;spontaneous
59862;12;creamy
59862;8;decent
59862;10;delicious
59862;8;draught
59862;8;excellent
59862;8;flossmoor
59862;18;fresh
59862;32;good
59862;32;great
59862;14;happy
59862;20;hazy
59862;8;heavy
59862;10;intense
59862;34;light
59862;10;mahogany
59862;8;murky
59862;70;nice
59862;8;noogfest
59862;10;regular
59862;20;rich
59862;8;ruby
59862;8;smooth
59862;24;strong
59862;8;sure
59862;22;tan
59868;8;good
59868;6;light
59877;15;beautiful
59877;5;bright
59877;5;fizzy
59877;30;floral
59877;7;good
59877;7;great
59877;55;hazy
59877;5;interesting
59877;32;light
59877;5;mondial
59877;6;murky
59877;34;nice
59877;7;pink
59877;52;pinkish
59877;8;ruby
59877;8;sour
59877;8;strong
59877;11;sweet
59877;6;unique
59878;7;hazy
59878;5;murky
59878;7;nice
59881;8;bad
59881;8;decent
59881;6;frothy
59881;18;good
59881;40;hazy
59881;18;light
59881;8;nice
59881;6;sour
59881;10;straw
59881;6;super
59881;6;tempo
59905;11;draught
59905;6;hazy
59908;5;bright
59908;8;fantome
59908;5;frothy
59908;5;good
59908;37;hazy
59908;9;light
59908;9;nice
59915;10;hazy
59915;6;light
59930;6;different
59930;8;frothy
59930;10;good
59930;8;great
59930;6;hoppy
59930;16;light
59930;26;nice
59930;6;strong
59930;18;sweet
59930;6;tan
59965;10;grand
59965;6;light
59965;8;nice
59965;8;open
59973;6;hazy
59975;7;good
59975;9;light
59975;6;mahogany
59975;8;nice
60004;6;fest
60004;8;nice
60073;5;draught
60073;5;good
60073;7;nice
60118;8;hazy
60118;8;nice
60118;6;twisted
60131;6;good
60131;13;hazy
60131;8;light
60131;9;nice
60144;8;nice
60144;6;sweet
60212;5;light
60215;5;hazy
60235;7;bad
60235;6;light
60235;7;sweet
60246;8;awesome
60246;10;beautiful
60246;18;best
60246;14;blue
60246;8;complex
60246;12;creamy
60246;16;draught
60246;22;fest
60246;10;frothy
60246;48;good
60246;40;great
60246;18;heavy
60246;8;keg
60246;10;light
60246;8;minimal
60246;58;nice
60246;20;opaque
60246;18;real
60246;24;rich
60246;8;solid
60246;34;strong
60246;16;sweet
60246;54;tan
60246;30;thick
60246;8;tulip
60246;10;wonderful
60258;5;real
60311;8;good
60311;8;light
60311;16;nice
60311;6;old
60330;16;bitter
60330;22;bright
60330;16;creamy
60330;12;draught
60330;12;drinkable
60330;14;earthy
60330;12;fine
60330;12;flash
60330;42;floral
60330;26;fresh
60330;26;frothy
60330;104;good
60330;76;great
60330;148;hazy
60330;12;heavy
60330;78;hoppy
60330;18;intense
60330;118;light
60330;188;nice
60330;12;perfect
60330;14;rich
60330;22;san
60330;12;solid
60330;12;straw
60330;42;strong
60330;12;super
60330;22;sweet
60330;12;tasty
60330;16;thick
60330;12;unclear
60330;22;west
60330;12;yellowish
60344;6;beautiful
60344;8;bright
60344;10;creamy
60344;16;good
60344;10;great
60344;52;hazy
60344;10;hoppy
60344;16;light
60344;6;new
60344;36;nice
60344;10;old
60344;12;strong
60344;12;sweet
60344;8;ultimate
60353;6;august
60353;6;bright
60353;8;cloudy
60353;6;decent
60353;6;foamy
60353;8;frothy
60353;12;good
60353;10;grand
60353;6;great
60353;32;hazy
60353;18;light
60353;6;moderate
60353;28;nice
60353;10;rich
60353;6;strong
60353;6;sure
60353;6;unclear
60361;6;goslar
60361;7;hazy
60363;7;hazy
60434;6;grand
60434;16;hazy
60434;6;light
60434;6;nice
60434;6;woodruff
60439;12;good
60439;18;grand
60439;30;nice
60439;6;noogfest
60439;14;opaque
60439;12;rich
60439;6;solid
60439;6;sweet
60439;6;tan
60439;8;thick
60445;6;grand
60445;12;hazy
60445;6;light
60445;8;ohiodad
60463;8;light
60490;6;awesome
60490;8;bright
60490;8;creamy
60490;8;floral
60490;12;foamy
60490;6;fresh
60490;8;frothy
60490;24;good
60490;6;great
60490;22;hazy
60490;6;heavy
60490;12;hoppy
60490;40;light
60490;8;moderate
60490;68;nice
60490;6;redish
60490;6;rich
60490;6;sticky
60490;12;strong
60490;10;sweet
60490;10;translucent
60495;6;hazy
60495;5;light
60503;6;excellent
60503;18;good
60503;8;great
60503;48;hazy
60503;18;light
60503;22;nice
60503;6;old
60503;6;straw
60503;6;strong
60503;14;weizen
60511;12;attractive
60511;8;average
60511;44;beautiful
60511;8;bright
60511;8;cellar
60511;20;creamy
60511;22;decent
60511;8;enjoyable
60511;10;excellent
60511;14;frothy
60511;60;good
60511;40;great
60511;20;hazy
60511;8;heavy
60511;38;hoppy
60511;8;iipa
60511;10;lenny
60511;8;lennys
60511;32;light
60511;12;mahogany
60511;8;minimal
60511;120;nice
60511;10;orangish
60511;8;real
60511;20;rich
60511;8;ruby
60511;12;rye
60511;10;smooth
60511;14;solid
60511;48;strong
60511;54;sweet
60511;8;tan
60511;46;thick
60511;10;viscous
60511;8;whole
60546;5;hazy
60546;8;nice
60547;15;een
60547;5;frothy
60547;8;good
60547;14;light
60547;13;nice
60547;5;sweet
60548;6;hazy
60548;6;light
60548;6;nice
60586;6;great
60586;6;hazy
60586;10;light
60586;10;nice
60586;6;nikkis
60624;6;hazy
60633;6;nice
60707;26;hazy
60707;14;light
60707;14;natty
60707;8;nice
60707;14;straw
60710;10;hazy
60736;8;hazy
60738;6;good
60738;6;great
60738;34;hazy
60738;6;hoppy
60738;20;light
60738;10;nice
60738;6;sweet
60743;6;beautiful
60743;6;bright
60743;8;burnt
60743;6;cloudy
60743;6;excellent
60743;6;extra
60743;8;floral
60743;16;fresh
60743;8;frothy
60743;10;great
60743;48;hazy
60743;16;light
60743;60;nice
60743;10;outstanding
60743;14;san
60743;6;secret
60743;6;solid
60743;6;south
60756;10;light
60756;6;nice
60758;8;good
60758;18;hazy
60758;12;light
60758;10;nice
60758;12;straw
60796;10;hazy
60796;10;light
60811;9;hazy
60822;10;hazy
60832;5;nice
60832;6;pinkish
60832;8;sweet
60846;16;hazy
60846;14;light
60846;16;nice
60846;8;straw
60846;6;strong
60857;6;bad
60857;6;hazy
60857;12;light
60857;8;nice
60883;7;creamy
60883;5;fest
60883;6;real
60934;6;hazy
60939;6;light
60939;13;nice
60939;7;strong
60939;7;tan
60940;6;floral
60940;10;light
60940;7;nice
60983;6;great
60996;6;hazy
60996;5;light
61004;6;nice
61005;12;hazy
61017;5;light
61021;10;hazy
61021;6;light
61021;8;nice
61021;6;strong
61025;6;good
61025;8;hazy
61025;18;light
61025;14;nice
61028;6;light
61028;8;nice
61028;8;sweet
61048;6;bright
61048;6;floral
61048;6;good
61048;14;hazy
61048;10;hoppy
61048;12;light
61048;12;nice
61049;17;hazy
61049;13;light
61051;6;anniversary
61051;6;draught
61051;8;light
61051;16;nice
61051;6;special
61051;6;sweet
61094;9;hazy
61094;8;sweet
61110;20;abbey
61110;6;beautiful
61110;6;bready
61110;8;caged
61110;6;complex
61110;8;corked
61110;10;decent
61110;6;draught
61110;6;fine
61110;6;fizzy
61110;6;fresh
61110;6;frothy
61110;36;good
61110;16;great
61110;56;hazy
61110;34;light
61110;14;mahogany
61110;6;minimal
61110;8;moderate
61110;14;murky
61110;80;nice
61110;8;old
61110;8;opaque
61110;22;rich
61110;16;san
61110;10;slight
61110;8;soft
61110;6;solid
61110;6;sure
61110;34;sweet
61110;14;tan
61110;12;thick
61147;10;bright
61147;6;creamy
61147;8;decent
61147;6;draught
61147;12;floral
61147;6;fluffy
61147;20;good
61147;34;great
61147;28;hazy
61147;26;hoppy
61147;24;light
61147;6;new
61147;66;nice
61147;6;prime
61147;10;solid
61147;10;strong
61157;12;hazy
61167;10;creamy
61167;11;good
61167;11;great
61167;19;hazy
61167;7;light
61167;5;murky
61167;19;nice
61167;8;regular
61167;9;rich
61167;10;special
61167;6;tan
61167;6;thick
61270;12;good
61270;6;hazy
61270;14;light
61270;24;nice
61270;6;strong
61270;12;sweet
61353;7;best
61353;5;floral
61353;10;good
61353;5;hazy
61353;13;hoppy
61353;10;light
61353;13;nice
61353;5;short
61357;12;hazy
61357;8;light
61357;8;nice
61384;8;good
61384;6;hazy
61445;8;citrusy
61445;14;good
61445;10;great
61445;60;hazy
61445;14;hoppy
61445;16;light
61445;32;nice
61445;14;orangish
61445;6;unfiltered
61447;14;beautiful
61447;10;best
61447;16;bright
61447;8;cloudy
61447;10;creamy
61447;6;dead
61447;6;drinkable
61447;16;frothy
61447;40;good
61447;18;great
61447;108;hazy
61447;8;heavy
61447;6;lasting
61447;26;light
61447;10;long
61447;84;nice
61447;16;rich
61447;6;slight
61447;6;smooth
61447;10;solid
61447;8;strange
61447;14;straw
61447;12;strong
61447;22;sweet
61447;12;thick
61447;10;tulip
61447;6;unclear
61447;10;yeasty
61449;12;beautiful
61449;12;best
61449;20;bright
61449;24;caged
61449;14;cloudy
61449;8;draught
61449;16;earthy
61449;8;excellent
61449;10;floral
61449;10;foamy
61449;8;fresh
61449;26;frothy
61449;22;good
61449;8;gorgeous
61449;44;great
61449;182;hazy
61449;52;light
61449;56;nice
61449;8;old
61449;8;rocky
61449;20;sour
61449;42;straw
61449;22;strong
61449;14;sweet
61449;8;whole
61449;8;yeasty
61449;10;yellowish
61461;5;good
61461;8;hazy
61461;5;light
61461;6;nice
61563;14;best
61563;6;creamy
61563;6;floral
61563;12;good
61563;8;great
61563;8;hazy
61563;8;light
61563;24;nice
61563;6;rich
61563;6;strong
61563;6;thick
61602;8;hazy
61602;6;light
61602;6;nice
61689;7;nougat
61796;7;drable
61862;5;light
61939;6;hazy
62041;10;cardinal
62041;6;draught
62041;16;hazy
62041;8;light
62041;8;pinkish
62045;12;hazy
62045;8;hoppy
62045;8;light
62045;18;nice
62052;10;hazy
62055;12;draught
62055;24;hazy
62055;8;hoppy
62055;20;light
62055;14;nice
62084;15;hazy
62084;7;light
62160;7;hazy
62160;8;sour
62177;10;hazy
62177;10;strong
62177;6;sweet
62185;6;good
62185;10;hazy
62185;8;light
62185;10;nice
62186;6;bright
62186;8;floral
62186;8;good
62186;56;hazy
62186;20;light
62186;22;nice
62186;10;straw
62299;7;goslar
62299;5;hazy
62340;6;good
62340;19;hazy
62340;8;nice
62351;8;apricot
62351;18;dry
62351;18;hazy
62351;6;light
62351;10;nice
62351;12;sweet
62382;5;best
62382;8;bitter
62382;9;bright
62382;5;draught
62382;11;floral
62382;26;good
62382;23;great
62382;32;hazy
62382;14;hoppy
62382;20;light
62382;39;nice
62382;6;orangish
62382;5;rich
62382;8;san
62382;6;seattle
62382;9;solid
62382;5;strong
62382;8;sweet
62382;7;west
62426;6;good
62426;10;nice
62440;10;nice
62444;7;bitter
62444;5;creamy
62444;5;decent
62444;6;frothy
62444;21;good
62444;24;hazy
62444;10;hoppy
62444;20;light
62444;6;minimal
62444;6;moderate
62444;30;nice
62444;5;strong
62444;5;sweet
62444;6;waitrose
62475;5;bright
62475;15;hazy
62475;10;light
62475;10;nice
62475;5;straw
62539;5;light
62556;12;ceramic
62556;10;draught
62556;5;good
62556;6;happy
62556;7;nice
62556;8;public
62556;6;rich
62556;6;tan
62556;5;top
62572;11;hazy
62572;5;unclear
62683;6;hazy
62683;5;unclear
62696;6;good
62696;8;light
62699;6;caged
62699;6;frothy
62699;6;good
62699;6;great
62699;26;hazy
62699;14;light
62699;24;nice
62699;8;old
62699;8;sweet
62736;8;hazy
62736;10;light
62736;6;nice
62736;6;straw
62785;6;cardinal
62785;5;doft
62785;5;great
62785;6;light
62785;21;nice
62785;11;tan
62807;7;hazy
62810;5;hazy
62810;5;light
62879;9;bad
62879;5;best
62879;9;decent
62879;27;good
62879;13;great
62879;27;light
62879;60;nice
62879;5;old
62879;8;opaque
62879;7;short
62879;6;smooth
62879;7;solid
62879;6;sweet
62879;12;tan
62879;6;thick
62926;7;good
62926;6;nice
62930;5;hazy
62930;5;unclear
62939;8;hazy
62995;8;floral
62995;6;good
62995;12;hoppy
62995;14;light
63032;10;hazy
63032;8;noogfest
63048;8;good
63048;6;light
63048;12;nice
63048;8;opaque
63048;8;solid
63048;6;south
63048;6;tan
63076;6;decent
63076;18;hazy
63076;10;light
63076;6;nice
63076;6;sweet
63077;6;creamy
63077;6;good
63077;8;light
63077;20;nice
63077;14;opaque
63077;6;rich
63077;14;tan
63078;6;decent
63078;6;fresh
63078;8;good
63078;24;hazy
63078;10;hoppy
63078;10;light
63078;6;new
63078;24;nice
63079;16;good
63079;20;hazy
63079;16;light
63079;24;nice
63079;8;solid
63081;6;diable
63081;6;good
63081;11;hazy
63081;11;nice
63083;6;best
63083;14;decent
63083;12;good
63083;8;great
63083;22;hazy
63083;12;hoppy
63083;20;light
63083;28;nice
63083;6;strong
63083;8;sweet
63083;10;zappa
63092;6;good
63092;7;hazy
63092;6;hoppy
63092;6;light
63092;5;nice
63098;5;average
63098;5;bitter
63098;6;draught
63098;10;good
63098;6;hazy
63098;13;light
63098;16;nice
63143;6;nice
63196;5;good
63196;6;light
63196;16;nice
63196;5;rich
63196;7;sweet
63196;7;tan
63196;7;thick
63224;6;nice
63235;6;nice
63237;10;light
63237;16;nice
63237;6;nutty
63237;6;sweet
63241;7;hilden
63273;8;flatbread
63273;26;hazy
63273;12;light
63273;8;nice
63289;6;nice
63289;12;opaque
63295;5;hazy
63310;8;hazy
63310;6;nice
63323;11;hazy
63323;14;sour
63328;15;draught
63328;10;flat
63328;5;fontainas
63328;20;hazy
63328;7;light
63328;7;nice
63328;48;old
63328;6;sample
63340;8;good
63340;10;hazy
63340;9;light
63340;6;nice
63342;5;light
63342;5;nice
63385;5;floral
63385;7;light
63385;6;nice
63413;19;hazy
63413;7;hoppy
63413;6;light
63459;6;corked
63459;18;grand
63459;12;great
63459;34;hazy
63459;18;light
63459;6;moderate
63459;18;murky
63459;22;nice
63459;6;old
63459;18;pinkish
63459;8;purple
63459;10;rbesg
63459;8;ruby
63459;44;sour
63459;10;strong
63459;6;thick
63552;5;nice
63565;5;draught
63565;6;good
63565;6;nice
63571;6;good
63571;8;great
63571;36;hazy
63571;8;hoppy
63571;6;mild
63571;14;nice
63571;6;top
63575;9;indian
63578;10;bright
63578;9;floral
63578;5;fresh
63578;6;frothy
63578;20;good
63578;33;hazy
63578;11;hoppy
63578;37;light
63578;19;nice
63578;8;real
63578;11;straw
63578;7;strong
63578;10;tropical
63578;8;waitrose
63594;6;beautiful
63594;6;devil
63594;8;floral
63594;6;fresh
63594;22;good
63594;6;grand
63594;10;great
63594;36;hazy
63594;14;hoppy
63594;40;nice
63594;6;old
63594;6;rich
63594;6;sticky
63594;8;strong
63594;14;sweet
63624;5;nice
63731;6;cloudy
63731;26;hazy
63731;6;hoppy
63731;12;nice
63731;6;sweet
63771;8;pelican
63782;8;good
63782;6;nice
63820;16;awesome
63820;16;baltic
63820;18;beautiful
63820;32;best
63820;6;complex
63820;10;creamy
63820;6;ernest
63820;6;excellent
63820;6;frothy
63820;34;good
63820;24;great
63820;10;heavy
63820;20;light
63820;12;minimal
63820;34;nice
63820;6;north
63820;8;old
63820;34;opaque
63820;34;rich
63820;10;roasty
63820;12;secret
63820;8;strong
63820;10;sweet
63820;40;tan
63820;28;thick
63820;10;top
63820;16;ucusty
63820;6;viscous
63840;8;bad
63840;24;best
63840;10;bready
63840;14;bright
63840;20;decent
63840;12;draught
63840;14;easy
63840;24;floral
63840;14;foamy
63840;12;fresh
63840;12;frothy
63840;32;good
63840;18;great
63840;22;hazy
63840;14;hoppy
63840;138;light
63840;8;mild
63840;8;new
63840;86;nice
63840;8;real
63840;8;rich
63840;8;solid
63840;8;special
63840;8;straw
63840;8;sure
63840;34;sweet
63911;9;creamy
63911;9;draught
63911;5;dry
63911;10;good
63911;6;great
63911;5;hazy
63911;15;light
63911;12;nice
63911;5;opaque
63911;5;sweet
63911;9;tan
64044;6;floral
64044;10;good
64044;6;hazy
64044;10;hoppy
64044;8;light
64044;30;nice
64086;5;sour
64100;6;light
64100;6;minimal
64100;6;weak
64161;6;good
64161;18;hazy
64161;8;nice
64161;10;san
64175;8;hazy
64227;14;hazy
64227;5;light
64229;7;hazy
64244;42;hazy
64244;7;hoppy
64244;12;light
64244;14;nice
64244;5;unclear
64264;5;good
64264;5;hoppy
64264;10;light
64264;10;nice
64264;8;sweet
64349;6;beautiful
64349;6;bright
64349;6;creamy
64349;8;favorite
64349;6;fresh
64349;20;good
64349;16;great
64349;8;hazy
64349;10;hoppy
64349;16;light
64349;46;nice
64349;6;octoberfest
64349;24;oktoberfest
64349;10;rich
64349;6;secret
64349;6;strong
64349;14;surlyfest
64349;10;sweet
64349;8;thick
64358;6;hazy
64413;7;best
64413;6;creamy
64413;6;draught
64413;16;good
64413;5;great
64413;90;hazy
64413;25;light
64413;15;murky
64413;23;nice
64413;5;old
64413;17;sweet
64413;7;thick
64413;6;unclear
64414;22;hazy
64414;8;light
64414;6;nice
64414;9;sour
64420;9;hazy
64484;7;good
64484;5;great
64484;17;hazy
64484;7;light
64484;16;nice
64484;7;rich
64518;9;light
64562;14;hazy
64578;5;asian
64578;6;bad
64578;6;good
64578;11;light
64578;11;nice
64578;5;sweet
64582;8;hazy
64582;6;light
64582;6;mellow
64605;6;frothy
64605;18;good
64605;8;great
64605;70;hazy
64605;8;heavy
64605;16;light
64605;22;nice
64605;8;rich
64605;14;straw
64605;8;strong
64605;18;sweet
64605;8;unclear
64605;16;weizen
64608;20;abbey
64608;22;bright
64608;16;earthy
64608;8;fine
64608;10;foamy
64608;24;frothy
64608;50;good
64608;16;great
64608;10;haz
64608;184;hazy
64608;70;light
64608;12;murky
64608;98;nice
64608;10;opaque
64608;8;orange
64608;12;rich
64608;10;san
64608;12;soft
64608;8;sour
64608;28;straw
64608;16;sweet
64608;8;tasty
64608;26;thick
64608;12;yeasty
64627;30;abbey
64627;14;awesome
64627;10;beautiful
64627;8;caged
64627;10;complex
64627;8;creamy
64627;10;decent
64627;12;draught
64627;8;frothy
64627;30;good
64627;22;grand
64627;28;great
64627;30;hazy
64627;8;heavy
64627;18;light
64627;16;mahogany
64627;16;minimal
64627;8;muddy
64627;10;murky
64627;86;nice
64627;14;old
64627;16;opaque
64627;12;real
64627;32;rich
64627;16;san
64627;8;secret
64627;8;slight
64627;8;south
64627;24;strong
64627;36;sweet
64627;20;tan
64627;14;thick
64650;36;light
64650;8;mild
64650;6;mixed
64650;20;nice
64650;6;oktoberfest
64650;14;sweet
64660;5;nice
64693;6;draught
64693;5;good
64693;15;hazy
64693;5;light
64693;10;nice
64693;6;sweet
64693;6;unclear
64778;8;best
64778;5;bright
64778;9;good
64778;9;great
64778;20;hazy
64778;14;light
64778;26;nice
64778;21;pumpkin
64778;6;rich
64779;16;bad
64779;10;bavarian
64779;8;decent
64779;6;frothy
64779;12;good
64779;28;hazy
64779;12;light
64779;10;nice
64779;14;straw
64779;6;sweet
64783;6;nice
64783;9;unclear
64791;6;light
64791;7;nice
64792;5;average
64792;7;bad
64792;8;decent
64792;5;frothy
64792;22;good
64792;13;great
64792;18;light
64792;5;minimal
64792;30;nice
64792;10;opaque
64792;6;rich
64792;9;strong
64792;20;sweet
64792;14;tan
64792;5;terrible
64792;6;vanilla
64792;5;weak
64808;6;draught
64808;5;good
64808;16;nice
64868;6;draught
64868;8;nitro
64938;6;creamy
64938;5;good
64938;6;grand
64938;5;great
64938;6;hoppy
64938;11;nice
64938;6;strong
64938;8;tan
64938;11;thick
64946;5;ugh
64975;24;abbey
64975;8;barley
64975;38;brandy
64975;12;caged
64975;20;complex
64975;58;flat
64975;22;good
64975;18;grand
64975;36;great
64975;18;hazy
64975;18;light
64975;8;mahogany
64975;8;minimal
64975;12;muddy
64975;18;nice
64975;8;nov
64975;16;opaque
64975;18;rich
64975;8;secret
64975;10;slight
64975;12;special
64975;16;strong
64975;28;sweet
64975;8;thick
65000;6;good
65000;16;hazy
65000;6;light
65000;6;nice
65005;7;hazy
65009;5;good
65009;5;hazy
65009;6;nice
65032;6;creamy
65032;8;decent
65032;10;frothy
65032;6;gbbf
65032;12;good
65032;14;light
65032;26;nice
65032;8;opaque
65032;6;sweet
65032;14;tan
65034;6;light
65034;8;straw
65037;6;frothy
65037;7;good
65037;10;hazy
65037;9;light
65037;23;nice
65037;6;old
65037;5;thick
65047;5;light
65051;16;nice
65058;8;grand
65133;18;hazy
65133;7;light
65133;6;nice
65139;8;average
65139;22;bad
65139;10;best
65139;8;born
65139;6;creamy
65139;8;decent
65139;6;frothy
65139;18;good
65139;6;great
65139;6;impressed
65139;14;light
65139;8;mahogany
65139;52;nice
65139;6;porter
65139;6;redbrown
65139;6;slight
65139;6;sweet
65139;20;tan
65139;6;thick
65139;8;translucent
65139;6;typical
65147;9;nice
65167;6;opaque
65167;8;strong
65183;8;beautiful
65183;10;best
65183;10;bright
65183;10;caged
65183;6;fresh
65183;8;frothy
65183;10;good
65183;10;grand
65183;6;great
65183;76;hazy
65183;18;light
65183;8;new
65183;32;nice
65183;6;rich
65183;8;straw
65183;10;sweet
65183;8;thick
65183;6;unclear
65210;7;hazy
65210;6;nice
65215;12;hazy
65278;5;bad
65278;6;best
65278;5;creamy
65278;5;decent
65278;5;delicious
65278;5;draught
65278;6;fizzy
65278;8;fresh
65278;6;frothy
65278;35;good
65278;11;great
65278;5;heavy
65278;5;kona
65278;36;light
65278;6;mild
65278;8;minimal
65278;55;nice
65278;5;opaque
65278;19;rich
65278;6;roasty
65278;16;smooth
65278;13;solid
65278;18;strong
65278;11;sweet
65278;28;tan
65278;9;thick
65289;10;bavarian
65289;8;beautiful
65289;12;blue
65289;8;cafe
65289;22;creamy
65289;32;darkness
65289;8;delicious
65289;14;draught
65289;10;fresh
65289;34;good
65289;28;great
65289;8;heavy
65289;12;hoppy
65289;16;light
65289;10;local
65289;10;long
65289;8;midwest
65289;50;nice
65289;8;nile
65289;18;opaque
65289;22;rich
65289;8;secret
65289;12;strong
65289;8;super
65289;20;sweet
65289;14;tan
65289;8;thank
65289;34;thick
65289;16;viscous
65289;8;wonderful
65291;10;good
65291;6;light
65291;24;nice
65291;10;opaque
65291;6;tan
65301;7;creamy
65301;6;nice
65302;9;hazy
65304;10;hazy
65376;8;beautiful
65376;7;creamy
65376;5;frothy
65376;16;good
65376;9;great
65376;26;hazy
65376;18;light
65376;7;mahogany
65376;5;minimal
65376;11;murky
65376;28;nice
65376;9;old
65376;6;regular
65376;14;rich
65376;5;side
65376;5;slight
65376;12;strong
65376;13;sweet
65376;12;tan
65376;8;thick
65376;6;unclear
65389;5;hazy
65419;14;great
65419;42;hazy
65419;6;herbal
65419;8;light
65419;6;new
65419;12;nice
65419;6;weird
65433;5;hazy
65433;6;nice
65434;9;hazy
65434;7;nice
65435;7;creamy
65435;8;nice
65503;14;hazy
65503;5;nice
65503;5;unclear
65505;5;light
65524;5;good
65524;8;hazy
65524;5;sweet
65525;9;hazy
65525;5;light
65532;8;bad
65532;20;best
65532;12;decent
65532;8;favorite
65532;10;floral
65532;6;foamy
65532;8;fresh
65532;36;good
65532;36;great
65532;34;hazy
65532;54;hoppy
65532;24;light
65532;8;magic
65532;6;mahogany
65532;108;nice
65532;6;real
65532;12;seasonal
65532;6;slight
65532;8;solid
65532;14;sweet
65532;16;tan
65546;5;fresh
65546;8;good
65546;6;hazy
65546;7;hoppy
65546;6;light
65546;6;nice
65546;5;public
65547;18;hazy
65547;6;nice
65547;10;noogfest
65547;6;rbwg
65547;6;sept
65560;6;fest
65560;14;grand
65560;6;hazy
65560;8;light
65560;10;nice
65560;6;rbsg
65560;6;rich
65560;6;short
65624;9;waitrose
65624;5;west
65631;6;average
65631;14;creamy
65631;6;draught
65631;6;easy
65631;6;frothy
65631;14;good
65631;6;great
65631;18;light
65631;12;mahogany
65631;20;nice
65631;8;old
65631;6;opaque
65631;6;rich
65631;6;solid
65631;10;strong
65631;6;sweet
65631;18;tan
65631;26;vertical
65635;6;awesome
65635;6;bacon
65635;6;best
65635;6;blackbrown
65635;6;bro
65635;10;caged
65635;8;creamy
65635;6;darkest
65635;8;decent
65635;8;delicious
65635;10;draught
65635;10;foamy
65635;18;frothy
65635;26;good
65635;18;great
65635;8;heavy
65635;8;intense
65635;22;light
65635;8;liquid
65635;6;mahogany
65635;8;moderate
65635;74;nice
65635;8;old
65635;24;opaque
65635;22;rich
65635;6;short
65635;20;smokey
65635;8;smoky
65635;12;solid
65635;6;strong
65635;8;sweet
65635;28;tan
65635;28;thick
65668;6;draught
65668;6;frothy
65668;18;good
65668;8;great
65668;12;light
65668;24;nice
65668;20;pumpkin
65668;6;sure
65668;12;tan
65668;6;thick
65694;10;hazy
65694;6;light
65713;6;cloudy
65713;6;floral
65713;6;fresh
65713;12;frothy
65713;16;good
65713;8;grand
65713;12;great
65713;54;hazy
65713;10;hoppy
65713;20;light
65713;6;new
65713;28;nice
65713;10;rattle
65713;6;slight
65713;8;straw
65713;12;sweet
65713;6;tripel
65728;6;hazy
65744;14;average
65744;32;bad
65744;10;best
65744;66;blue
65744;8;bright
65744;8;cheap
65744;8;decent
65744;12;easy
65744;10;favorite
65744;12;frothy
65744;64;good
65744;24;great
65744;48;hazy
65744;86;light
65744;8;local
65744;8;minimal
65744;70;nice
65744;12;regular
65744;8;seasonal
65744;8;slight
65744;10;special
65744;18;straw
65744;14;strong
65744;50;sweet
65744;8;thick
65744;8;touch
65744;10;typical
65745;6;blue
65745;6;fest
65745;8;hazy
65750;19;hazy
65750;9;light
65750;7;nice
65750;6;sweet
